brand_tweet_id,brand_reply,customer_tweet_id,customer_text,raw_customer_text,full_thread_context,thread_depth,created_at
368132,@203219 Please start your system in safe mode and select restore default settings. Steps here: https://t.co/NiCy6xiXKC,368130,No error message.,@AskPlayStation No error message.,"Customer: @AskPlayStation Also, messages appear inbox but I do not get the notification. How do I fix this?
Brand (AskPlayStation): @203219 That's odd! Can you please follow us and send us a direct message with more information regarding your issue?
Customer: @AskPlayStation No error message.",4,Mon Oct 09 04:40:11 +0000 2017
2481233,"@708979 Hi there. Glad to assist!  Please make sure you are following us, so we can assist you better via a Direct Message.",2481230,its not working https://t.co/RoAhWuNqip,@AskPlayStation its not working https://t.co/RoAhWuNqip,"Customer: @AskPlayStation I bought tge premium pass for battlefield 1 and it is not installing can you help me because I paid 50$ for it
Brand (AskPlayStation): @708979 Hello. Let's look into that. Review the next article for further assistance with downloadable content https://t.co/d9Gao141KM
Customer: @AskPlayStation its not working https://t.co/RoAhWuNqip",4,Sun Oct 29 23:17:10 +0000 2017
2640242,"@745108 Hey there! Welcome to the future of TV! If you ever have any PlayStation Vue related questions, we are here to help!",2640243,Look into PlayStation Vue for local channels and all sports.,@745109 @745110 Look into PlayStation Vue for local channels and all sports.,"Customer: Cut the cable cord today...feel liberated
Customer: @745109 What about watching the Rangers and local news? #tellmethesecrey
Customer: @745110 I don’t watch local news, get all my news online. Haven’t figured out the Rangers or sports in general yet. We have Netflix, Hulu, and Amazon for everything but sports. I’ve got friend’s that have cable for my sports fix 😬
Customer: @745109 @745110 Look into PlayStation Vue for local channels and all sports.",5,Fri Nov 17 21:43:05 +0000 2017
1229168,@408330 Por favor accede modo seguro y selecciona opción 5 Reconstruir la base de datos: https://t.co/RI5AkIFgP3,1229166,Es por wifi y no me aparece ninguna leyenda de echo todo casi es normal solo q no me deja iniciar el juego,@AskPlayStation Es por wifi y no me aparece ninguna leyenda de echo todo casi es normal solo q no me deja iniciar el juego,"Customer: @116216 buenas tardes tengo un problema con mi cosola me podrian ayudar xfa
Brand (AskPlayStation): @408330 Hola Luis. ¿Tienes una conexion inalambrica o por cable de red? ¿Ves algun codigo o mensaje de error?
Customer: @AskPlayStation Es por wifi y no me aparece ninguna leyenda de echo todo casi es normal solo q no me deja iniciar el juego",4,Wed Oct 25 20:38:09 +0000 2017
355402,@200445 Here to help! We have sent you a Direct Message via Twitter with further instructions.,355403,I set up an account Dadabeebee but cannot find the email address to help me log on. How can I find the address?,@AskPlayStation I set up an account Dadabeebee but cannot find the email address to help me log on. How can I find the address?,Customer: @AskPlayStation I set up an account Dadabeebee but cannot find the email address to help me log on. How can I find the address?,2,Sun Oct 08 14:27:20 +0000 2017
406795,@211960 Oh no! Have you tried power cycling? Here's a link explaining how to do so.:https://t.co/Vp85fRXkHX,406796,"I keep getting massive input lag on games like Wildlands, JC3, NIOH, and Horizon. Even using a 1ms monitor.","@AskPlayStation I keep getting massive input lag on games like Wildlands, JC3, NIOH, and Horizon. Even using a 1ms monitor.","Customer: @AskPlayStation I keep getting massive input lag on games like Wildlands, JC3, NIOH, and Horizon. Even using a 1ms monitor.",2,Mon Oct 09 21:31:57 +0000 2017
904571,"@204959 So sorry you're seeing issues, Please check your DM's for further instructions.",904572,I brought a ps4 gift card but I scratch the card to hard I pls help,@AskPlayStation I brought a ps4 gift card but I scratch the card to hard I pls help,Customer: @AskPlayStation I brought a ps4 gift card but I scratch the card to hard I pls help,2,Sat Oct 21 00:56:57 +0000 2017
293582,@185936 Apologies for the delay! We have sent you a Direct Message via Twitter with further instructions.,293583,How do i fix this??? @AskPlayStation https://t.co/aKlXmMzsLs,How do i fix this??? @AskPlayStation https://t.co/aKlXmMzsLs,Customer: How do i fix this??? @AskPlayStation https://t.co/aKlXmMzsLs,2,Fri Oct 06 17:04:43 +0000 2017
2315781,@671471 Thank you for the info. Please make sure that the game and DLC region match  or it won't work.,2315784,"Hi! It didn't work, what I have is the physical copy, and downloaded the add on","@AskPlayStation Hi! It didn't work, what I have is the physical copy, and downloaded the add on","Customer: @AskPlayStation I have the physical copy of HZD, downloaded frozen wilds dlc, not installing, looking for digital copy? Please help. Thanks!
Brand (AskPlayStation): @671471 Hi there. Please review the next article for further assistance with downloadable content: https://t.co/d9Gao141KM
Customer: @AskPlayStation Ok, thanks, will try and get back to you if it doesn't work
Brand (AskPlayStation): @671471 We are here to help you out whenever you need our assistance!
Customer: @AskPlayStation Hi! It didn't work, what I have is the physical copy, and downloaded the add on",6,Mon Nov 13 14:07:41 +0000 2017
2481213,"@708975 Hi Laura, Glad to assist! Make sure your system it's activated as primary, More details: https://t.co/1ujqlIfdag",2481215,my ps4 won't let me play any of my digital games. I've tried restoring licenses but it did not work. Help?,@AskPlayStation my ps4 won't let me play any of my digital games. I've tried restoring licenses but it did not work. Help?,Customer: @AskPlayStation my ps4 won't let me play any of my digital games. I've tried restoring licenses but it did not work. Help?,2,Sun Oct 29 22:28:51 +0000 2017
1395864,@444593 Let's check out the next article for steps on how to improve the network connection:  https://t.co/zDkTYZPxlr,1395865,why is my speeds so slow when my phone gets 50/mbps constantly? How can this be improved? https://t.co/b5syp2877W,@123583 @AskPlayStation why is my speeds so slow when my phone gets 50/mbps constantly? How can this be improved? https://t.co/b5syp2877W,Customer: @123583 @AskPlayStation why is my speeds so slow when my phone gets 50/mbps constantly? How can this be improved? https://t.co/b5syp2877W,2,Sat Oct 28 14:36:02 +0000 2017
1701631,"@515935 Sorry to hear that! Please do a power cycle and try again, steps here: https://t.co/S5KSYudd6K",1701632,is psn down? I can't connect to parties or Connect to ww2,@AskPlayStation is psn down? I can't connect to parties or Connect to ww2,Customer: @AskPlayStation is psn down? I can't connect to parties or Connect to ww2,2,Mon Nov 06 21:23:51 +0000 2017
1931883,@177618 You can also try to enter the information from our Website: https://t.co/9LaKN5hiFa,1931881,It’s still now working it’s still coming up with credit card not valid,@AskPlayStation It’s still now working it’s still coming up with credit card not valid,"Customer: @AskPlayStation it’s saying my card details are wrong but I’ve entered the details in right
Brand (AskPlayStation): @177618 Hi Steven! For billing issues, please follow the steps in the next link: https://t.co/7atHEqJw8n
Customer: @AskPlayStation It’s still now working it’s still coming up with credit card not valid",4,Wed Oct 18 15:38:55 +0000 2017
2812650,@784268 Here to help! Please send us a DM for assistance.,2812651,doing the Vue free trial. Can’t figure out how to watch the Sunday night football game.,@AskPlayStation doing the Vue free trial. Can’t figure out how to watch the Sunday night football game.,Customer: @AskPlayStation doing the Vue free trial. Can’t figure out how to watch the Sunday night football game.,2,Mon Nov 27 01:28:33 +0000 2017
2572625,"@729618 Hey there! Welcome to the future of TV! If you ever have any PlayStation Vue related questions, we are here to help!",2572627,I highly recommend that y’all get PlayStation Vue if you looking to cut the core on cable,I highly recommend that y’all get PlayStation Vue if you looking to cut the core on cable,Customer: I highly recommend that y’all get PlayStation Vue if you looking to cut the core on cable,2,Thu Nov 16 20:10:56 +0000 2017
2840424,@790416 Please follow us via Twitter and let us know so we can send you a DMwith further instructions. Thanks!,2840422,"I tried that already, my credit card is valid and so is my paypal I dont understand why it says its invalid I can use it anywhere else but the ps store...","@AskPlayStation I tried that already, my credit card is valid and so is my paypal I dont understand why it says its invalid I can use it anywhere else but the ps store...","Customer: @AskPlayStation I am trying to purchase FIFA 18 on my PS4 but I keep getting this error (E-8200012C). Tried with Paypal, credit card, deleting the details and trying again, restarting the console, nothing helped. Any solution?
Brand (AskPlayStation): @790416 Sorry for the inconvenience. Please check the steps in the next  link: https://t.co/MNg3vb302F
Customer: @AskPlayStation I tried that already, my credit card is valid and so is my paypal I dont understand why it says its invalid I can use it anywhere else but the ps store...",4,Mon Nov 27 16:52:14 +0000 2017
1446097,@455562 Sorry to hear that! We have sent you a Direct Message via Twitter with further instructions.,1446098,why was my account crazaybombar suspended when what i did happened months ago and other people im friends with did it?,@AskPlayStation why was my account crazaybombar suspended when what i did happened months ago and other people im friends with did it?,Customer: @AskPlayStation why was my account crazaybombar suspended when what i did happened months ago and other people im friends with did it?,2,Thu Nov 02 15:48:15 +0000 2017
1173462,@396007 Happy to help! Please try deactivating via PC. Check out the next link with the steps: https://t.co/BZwY1dXUiM,1173463,"someone else has my account as primary on their ps4, and it won't let me put it as primary on my PS4. What do I do?","@AskPlayStation someone else has my account as primary on their ps4, and it won't let me put it as primary on my PS4. What do I do?","Customer: @AskPlayStation someone else has my account as primary on their ps4, and it won't let me put it as primary on my PS4. What do I do?",2,Tue Oct 24 20:06:30 +0000 2017
2179231,"@638654 Please follow us on Twitter and let us know once you do, so we can send you a DM.",2179232,I have sent you a DM :),@AskPlayStation I have sent you a DM :),"Brand (AskPlayStation): @638654 Hi there Gary! Please let us know how we can help?
Customer: @AskPlayStation I have sent you a DM :)",3,Thu Nov 09 16:05:11 +0000 2017
263121,@178710 Hey there! We do apologize for the delay. Did you still need assistance?,263122,"I can't sign into PlayStation, it won't let me connect","@AskPlayStation I can't sign into PlayStation, it won't let me connect","Customer: @AskPlayStation I can't sign into PlayStation, it won't let me connect",2,Thu Oct 05 22:41:49 +0000 2017
977039,@351729 We're very happy to hear that. Feel free to message us again here if you need help.,977037,We got switched to offline play. think it was our net. All is good now though. Thank you.,@AskPlayStation We got switched to offline play. think it was our net. All is good now though. Thank you.,"Customer: Is Playstation network down or is it my internet again ? @AskPlayStation
Brand (AskPlayStation): @351729 Hi Francesca. Sorry to hear about the troubles. Are you getting an error message or an error code?
Customer: @AskPlayStation We got switched to offline play. think it was our net. All is good now though. Thank you.",4,Sun Oct 22 04:59:56 +0000 2017
1039541,@365937 We're sorry to hear that! Is there an error message that comes up for you when you are trying to subscribe?,1039543,"help, I can't get the free trial of vue","@AskPlayStation help, I can't get the free trial of vue","Customer: @AskPlayStation help, I can't get the free trial of vue",2,Sat Oct 14 17:17:17 +0000 2017
512132,"@237765 Hello! Thank you for reaching out to us. When you say the games do not work, is there a particular error code or message that is being displayed? Any description or example of the issue would help us identify the root cause to the issue.",512135,None of my games that I previously downloaded will work for the past 8 months ish. I factory reset my ps4 and redownloaded my games and nothing will work. All new games I download will work but none of my old ones,@AskPlayStation @237766 None of my games that I previously downloaded will work for the past 8 months ish. I factory reset my ps4 and redownloaded my games and nothing will work. All new games I download will work but none of my old ones,"Customer: HELP: Ditching cable. Which streaming service is better right now with the best channels? DirectTV, Hulu, Youtube?
Customer: @237767 I'm researching too. I read PlayStation Vue has the most channels (and you don't need a PlayStation to use it). I have a Roku TV, still exploring, and still have cable.
Brand (AskPlayStation): @237766 Hello! We see that you are exploring PlayStation Vue. We do support the Roku! If you have any questions at all, we are here to help.
Customer: @AskPlayStation @237766 None of my games that I previously downloaded will work for the past 8 months ish. I factory reset my ps4 and redownloaded my games and nothing will work. All new games I download will work but none of my old ones",5,Fri Dec 01 23:19:23 +0000 2017
1152485,@391205 Please follow us via Twitter so we can send you a DM with further instructions. Thanks!,1152487,"I'm having some issues with my playstation plus, can we talk in DM?","@AskPlayStation I'm having some issues with my playstation plus, can we talk in DM?","Customer: @AskPlayStation I'm having some issues with my playstation plus, can we talk in DM?",2,Sun Oct 15 17:39:42 +0000 2017
250260,@175478 Sorry to hear that! What console are you using? What error message or error code do you see?,250262,internet is working fine but will not let me connect to PlayStation network,@AskPlayStation internet is working fine but will not let me connect to PlayStation network,Customer: @AskPlayStation internet is working fine but will not let me connect to PlayStation network,2,Thu Oct 05 17:06:24 +0000 2017
794746,@309487 Glad to assist! We have sent you a Direct Message via Twitter with further instructions.,794747,Please can you tell me how to get a refund on a purchase from PSN. I am having no luck on your website. Very frustrating.,@AskPlayStation Please can you tell me how to get a refund on a purchase from PSN. I am having no luck on your website. Very frustrating.,Customer: @AskPlayStation Please can you tell me how to get a refund on a purchase from PSN. I am having no luck on your website. Very frustrating.,2,Thu Oct 12 14:14:42 +0000 2017
313384,"@190835 Hi there. Then region of your PSN Card must match with the region of your PSN Account, so you can redeem it properly.",313386,"my account is from USA, but now I live in Switzerland, can I buy 50 CHF PS cards and used them in the store?","@AskPlayStation my account is from USA, but now I live in Switzerland, can I buy 50 CHF PS cards and used them in the store?","Customer: @AskPlayStation my account is from USA, but now I live in Switzerland, can I buy 50 CHF PS cards and used them in the store?",2,Sat Oct 07 04:59:50 +0000 2017
1119812,@384202 Totally understand. Please check your DM's for further instructions.,1119810,"Done that a couple times. tried ps4 reset, tried redownloading saved data from online storage, starting game up. Nothing","@AskPlayStation Done that a couple times. tried ps4 reset, tried redownloading saved data from online storage, starting game up. Nothing","Customer: @AskPlayStation So I was peeking at my trophies and noticed I had 0% on The Last of Us (WHICH I'VE PLAYED THROUGH SEVERAL TIMES), any fix?
Brand (AskPlayStation): @384202 Hi there! Please try to sync the trophies manually by following the steps in this link: https://t.co/Hs7Ut6YksV
Customer: @AskPlayStation Done that a couple times. tried ps4 reset, tried redownloading saved data from online storage, starting game up. Nothing",4,Tue Oct 24 05:49:26 +0000 2017
253128,"@176173 Thanks for the info. Please do a power cycle and try again, steps here: https://t.co/S5KSYudd6K",253126,I have particular problems with Overwatch and Call of Duty Black Ops III and updating to the point where when I update them I have to delete,@AskPlayStation I have particular problems with Overwatch and Call of Duty Black Ops III and updating to the point where when I update them I have to delete,"Customer: @AskPlayStation WHY IS YOUR DOWNLOADING SYSTEM SO BROKEN. MY INTERNET IS FINE AND I CANT UPDATE MY GAMES BECAUSE THE DOWNLOAD KEEPS CRASHING
Customer: @AskPlayStation At least on Xbox you can actually update your games
Brand (AskPlayStation): @176173 Hi there, we do apologize for the delay, are you still experiencing issues? Please let us know!
Customer: @AskPlayStation I have particular problems with Overwatch and Call of Duty Black Ops III and updating to the point where when I update them I have to delete",5,Thu Oct 05 17:56:46 +0000 2017
1407243,@447087 Hello Michael. We have seen your DM and have replied. Looking forward to helping you out.,1407244,I cant remember the year I put for my birthdate I put a random year and i can't reset my password,@AskPlayStation I cant remember the year I put for my birthdate I put a random year and i can't reset my password,Customer: @AskPlayStation I cant remember the year I put for my birthdate I put a random year and i can't reset my password,2,Sat Oct 28 18:49:51 +0000 2017
1149259,@390443 Here to help! Are you getting any error message when you try to sign in? Any information would be appreciated.,1149260,Hey I made a new account for my PlayStation 4 and I need help signing in into it can you please help me,@AskPlayStation Hey I made a new account for my PlayStation 4 and I need help signing in into it can you please help me,"Brand (AskPlayStation): Helpful info on deactivating your consoles via our Website! Learn more here: https://t.co/XVPheiUWQk https://t.co/QmYD4va0NX
Customer: @AskPlayStation Hey I made a new account for my PlayStation 4 and I need help signing in into it can you please help me",3,Tue Oct 17 15:55:27 +0000 2017
862921,@324905 Hi Matt. Let's look into that. Review the next article for further Help with 2-Step Verification issues: https://t.co/oiLkb8DKLj,862922,"I've been trying to sign in for about 20 min, but have not received my auth code by text. Never been a problem before.","@askplaystation I've been trying to sign in for about 20 min, but have not received my auth code by text. Never been a problem before.","Customer: @askplaystation I've been trying to sign in for about 20 min, but have not received my auth code by text. Never been a problem before.",2,Fri Oct 20 17:24:31 +0000 2017
1184402,@398520 Hi There! We have sent you a Direct Message via Twitter with further instructions.,1184403,Did not help me,@AskPlayStation Did not help me,"Customer: @AskPlayStation i buy 12000 fifa point and i did not get them but lose money from my wallet can you help me?
Brand (AskPlayStation): @398520 Sorry for the inconvenience. Please follow the steps in the next link: https://t.co/PR9L0ShVw2
Customer: @AskPlayStation Did not help me",4,Tue Oct 24 22:56:40 +0000 2017
2757137,@771616 Great question! The only requirement at sign up is a valid credit/debit card. Hope this helps.,2757139,can you use PSN gift card to get playstation vue,@AskPlayStation can you use PSN gift card to get playstation vue,Customer: @AskPlayStation can you use PSN gift card to get playstation vue,2,Tue Nov 21 02:56:35 +0000 2017
2715379,@346382 Please follow the steps in the next link to deactivate all other consoles via PC:  https://t.co/BZwY1dGjre,2715380,pls help me https://t.co/RbJGBKK92U,@AskPlayStation pls help me https://t.co/RbJGBKK92U,Customer: @AskPlayStation pls help me https://t.co/RbJGBKK92U,2,Mon Nov 20 04:46:25 +0000 2017
2703446,@759322 Sorry to hear that! Please follow us via Twitter and let us know so we can send you a DM with further instructions. Thanks!,2703447,how can you add a 2 step verification on my account with my permission🤔🤔? Now I'm locked out of everything because you to tried to be helpful and secure my shit. 👎🏾🤦🏾‍♂️,@AskPlayStation how can you add a 2 step verification on my account with my permission🤔🤔? Now I'm locked out of everything because you to tried to be helpful and secure my shit. 👎🏾🤦🏾‍♂️,Customer: @AskPlayStation how can you add a 2 step verification on my account with my permission🤔🤔? Now I'm locked out of everything because you to tried to be helpful and secure my shit. 👎🏾🤦🏾‍♂️,2,Sun Nov 19 21:43:54 +0000 2017
1291394,@421999 Sorry to know that. Please check your DMs for further instructions.,1291395,is there anything I can do about my code not working?,@AskPlayStation  is there anything I can do about my code not working?,Customer: @AskPlayStation  is there anything I can do about my code not working?,2,Sat Nov 25 20:06:26 +0000 2017
2231389,"@651116 Boa tarde! Lamentamos o inconveniente, aparece algum código de erro? qualquer informação adicional vai ser de utilidade.",2231390,vc podem mim ajudar com um problema?,@121984 vc podem mim ajudar com um problema?,"Customer: Sentindo-se competitivo? Os torneios são uma ótima maneira de iniciar jogos contra amigos e rivais: https://t.co/D7qeScqHGY https://t.co/FfEbZeB5PY
Customer: @121984 vc podem mim ajudar com um problema?",3,Fri Nov 10 16:59:15 +0000 2017
406765,@211951 Here to help! Please provide us with details of the issue you are experiencing so we can properly assist you.,406767,"I bought a theme of which I watched a lot of previews, and it turns out not to be the same at all, and it's the only one.","@AskPlayStation I bought a theme of which I watched a lot of previews, and it turns out not to be the same at all, and it's the only one.","Customer: @AskPlayStation I bought a theme of which I watched a lot of previews, and it turns out not to be the same at all, and it's the only one.",2,Mon Oct 09 21:41:26 +0000 2017
482699,@229802 Hello there. Please check your DM's for more instructions.,482700,I'm a longtime customer of yours and got banned yesterday for an offensive name on an account that has been created over 5 years ago and I've since played on daily. How can I get all of my games back and continue doing the one thing that I love the most?,@AskPlayStation I'm a longtime customer of yours and got banned yesterday for an offensive name on an account that has been created over 5 years ago and I've since played on daily. How can I get all of my games back and continue doing the one thing that I love the most?,Customer: @AskPlayStation I'm a longtime customer of yours and got banned yesterday for an offensive name on an account that has been created over 5 years ago and I've since played on daily. How can I get all of my games back and continue doing the one thing that I love the most?,2,Fri Dec 01 14:22:22 +0000 2017
857602,@323667 Please power cycle your network devices and try again: https://t.co/UUMNDRIFMj,857603,what is error code (NW-31449-1) and why wont it let me download updates even tho i have not even half of my 1tb used?,@AskPlayStation what is error code (NW-31449-1) and why wont it let me download updates even tho i have not even half of my 1tb used?,Customer: @AskPlayStation what is error code (NW-31449-1) and why wont it let me download updates even tho i have not even half of my 1tb used?,2,Fri Oct 20 16:32:31 +0000 2017
702637,@287808 We have sent you a Direct Message via Twitter with further instructions.,702638,"I already try but, they ask me to try later and later.. Also, I try use PayPal but same there's error and they ask me to try later 😔","@AskPlayStation I already try but, they ask me to try later and later.. Also, I try use PayPal but same there's error and they ask me to try later 😔","Customer: @AskPlayStation hi,
I have a problem with credit card. I already check wallet many times and I checked SEN address with card address which show me every thing is fine.. BUT it still show me E-8200012C when I'm trying download game! ! help
Brand (AskPlayStation): @287808 That's odd. Try making the purchase via PC: https://t.co/qiQQSTNCQc Keep us posted!
Customer: @AskPlayStation I already try but, they ask me to try later and later.. Also, I try use PayPal but same there's error and they ask me to try later 😔",4,Thu Nov 23 17:47:49 +0000 2017
2430401,@697688 We have sent you a Direct Message via Twitter with further instructions.,2430400,It isn’t letting select related items.. this is all it’s giving me https://t.co/ZpngPYe1fJ,@AskPlayStation It isn’t letting select related items.. this is all it’s giving me https://t.co/ZpngPYe1fJ,"Customer: @AskPlayStation It won’t let me download my preorder after I redeemed the code? Help
Brand (AskPlayStation): @697688 Here to help! Which is the game you are trying to download? Is it a disc or a digital copy?
Customer: @AskPlayStation It’s a disc of battlefront 2 elite edition. I entered the pre order code and it wouldn’t let me download it!
Brand (AskPlayStation): @697688 Do you see any kind of error message or error code? Please follow the steps here: https://t.co/lyTEIVBTBn
Customer: @AskPlayStation Problem is the pre order features aren’t on my ps4.. but show in my transactions on your desktop site
Brand (AskPlayStation): @697688 Make sure that the DLC is fully installed. Go to Library&gt; select the game&gt; related items&gt; add-ons
Customer: @AskPlayStation It isn’t letting select related items.. this is all it’s giving me https://t.co/ZpngPYe1fJ",8,Tue Nov 14 21:35:35 +0000 2017
2159961,@634393 Hola Matti. Por favor revisa tus mensajes directos para más instrucciones.,2159962,"acabo de comprar un PS4 y venía con una suscripción por 3 meses a Playstation plus, pero el codigo que venía dice que no funciona o ya fue utilizado.
Que puedo hacer?","@116216 acabo de comprar un PS4 y venía con una suscripción por 3 meses a Playstation plus, pero el codigo que venía dice que no funciona o ya fue utilizado.
Que puedo hacer?","Customer: @116216 acabo de comprar un PS4 y venía con una suscripción por 3 meses a Playstation plus, pero el codigo que venía dice que no funciona o ya fue utilizado.
Que puedo hacer?",2,Thu Nov 09 06:43:14 +0000 2017
1177680,@396989 Sorry to know that. Please follow us via Twitter so we can send you a DM with further instructions. Thanks!,1177682,My PS4 pro won't give a signal to my TV. Blue light keeps blinking. Cannot turn it off like normal. What to do?,@AskPlayStation My PS4 pro won't give a signal to my TV. Blue light keeps blinking. Cannot turn it off like normal. What to do?,Customer: @AskPlayStation My PS4 pro won't give a signal to my TV. Blue light keeps blinking. Cannot turn it off like normal. What to do?,2,Tue Oct 24 21:08:50 +0000 2017
2372994,@650576 Sorry for the delay. If you are still experiencing issues power cycle your network devices and try again: https://t.co/UUMNDRIFMj,2372995,Why do I keep getting this message?? https://t.co/UygvBZlQsm,@AskPlayStation Why do I keep getting this message?? https://t.co/UygvBZlQsm,Customer: @AskPlayStation Why do I keep getting this message?? https://t.co/UygvBZlQsm,2,Tue Nov 14 00:54:20 +0000 2017
1581840,@486942 Hi there. Let's look into that. Please check your DM's for further instructions.,1581841,it says the ban has been lifted but this was almost 2 weeks ago and I can’t login to that account do something. https://t.co/xZkvMPtSuR,@AskPlayStation @117014 it says the ban has been lifted but this was almost 2 weeks ago and I can’t login to that account do something. https://t.co/xZkvMPtSuR,Customer: @AskPlayStation @117014 it says the ban has been lifted but this was almost 2 weeks ago and I can’t login to that account do something. https://t.co/xZkvMPtSuR,2,Sat Nov 04 19:52:49 +0000 2017
2023833,@598527 Hi There! Please power cycle your network devices and try again: https://t.co/Vp85fRXkHX,2023839,is the ps chat party up and running? I can’t create not my friends.,@AskPlayStation is the ps chat party up and running? I can’t create not my friends.,Customer: @AskPlayStation is the ps chat party up and running? I can’t create not my friends.,2,Wed Oct 18 21:11:54 +0000 2017
365781,@202656 Happy to help! Please check your Direct messages!,365782,"Hi, I'm looking to cancel a pre-order and can't use live chat anymore? Please help.","@AskPlayStation Hi, I'm looking to cancel a pre-order and can't use live chat anymore? Please help.","Customer: @AskPlayStation Hi, I'm looking to cancel a pre-order and can't use live chat anymore? Please help.",2,Sun Oct 08 20:11:00 +0000 2017
2755974,@351209 Hi there! We have sent you a Direct Message via Twitter.,2755975,my live chat isn't working and I need help,@AskPlayStation my live chat isn't working and I need help,Customer: @AskPlayStation my live chat isn't working and I need help,2,Mon Nov 20 21:50:53 +0000 2017
2366740,@435784 We have sent you a Direct Message via Twitter with further instructions.,2366739,I followed,@AskPlayStation I followed,"Customer: @AskPlayStation why tf does it keep saying credit card information is not valid when it clearly is
Brand (AskPlayStation): @435784 Sorry to know that! For billing issues, please follow the steps in the next link: https://t.co/7atHEqJw8n
Customer: @AskPlayStation I used to have no problems why is this happening
Brand (AskPlayStation): @435784 Please follow us via Twitter and let us know so we can send you a DM with further instructions. Thanks!
Customer: @AskPlayStation I followed",6,Wed Nov 15 21:43:46 +0000 2017
2461616,@704784 Hi Jan. Let's check out the next article to troubleshoot Wired or Wireless Network Connection: https://t.co/Vp85fRXkHX,2461614,i cant acess psn from my vita it shows error NW-2304-9 please help i tried resseting vita and restarting wifi,@AskPlayStation @704782 i cant acess psn from my vita it shows error NW-2304-9 please help i tried resseting vita and restarting wifi,"Customer: @AskPlayStation 

Hi i received this today but i don't have yet plus or fifa point in my fifa account https://t.co/SIOH4aYZYe
Brand (AskPlayStation): @704782 Here to assist! Please restore licenses and check again: https://t.co/WATnmgS37Z
Customer: @AskPlayStation Nothing happen its still don't work i don't have plus
Brand (AskPlayStation): @704782 For further assistance please follow us and send us a Direct Message, we look forward to your reply.
Customer: @AskPlayStation @704782 i cant acess psn from my vita it shows error NW-2304-9 please help i tried resseting vita and restarting wifi",6,Wed Nov 15 14:07:30 +0000 2017
1486442,"@465202 Let's look into that. Can you provide us the error you get, please?",1486447,Wireless and yes,@AskPlayStation Wireless and yes,"Customer: @AskPlayStation what is wrong with the ww2 servers
Brand (AskPlayStation): @465202 Hello Dylan. Sorry for the delay. Do you have a wired or a wireless connection? Do you see an error message or an error code?
Customer: @AskPlayStation Wireless and yes",4,Fri Nov 03 04:29:53 +0000 2017
1764827,@503336 We have sent you a Direct Message via Twitter with further instructions.,1764828,Followed.,@AskPlayStation Followed.,"Customer: @AskPlayStation I have preordered GT Sport around E3 2016 but preload doesn't work. On the library it says Auto download is 12/29/2017.
Brand (AskPlayStation): @503336 Here to help! Please follow us via Twitter and let us know so we can send you a Direct Message with further instructions.
Customer: @AskPlayStation Followed.",4,Tue Oct 17 21:25:30 +0000 2017
1311032,@426362 Hello Daniel. Sorry to hear that. Do you see an error message or an error code? Please provide us more details.,1311034,i can not access my saved data on my ps4 pro,@AskPlayStation i can not access my saved data on my ps4 pro,Customer: @AskPlayStation i can not access my saved data on my ps4 pro,2,Fri Oct 27 05:39:25 +0000 2017
1747709,"@526853 Hey there! Welcome to the future of TV! If you ever have any PlayStation
 Vue related questions, we are here to help!",1747710,PlayStation Vue is legit! It’s a subscription service.,@90047 PlayStation Vue is legit! It’s a subscription service.,Customer: @90047 PlayStation Vue is legit! It’s a subscription service.,2,Tue Nov 07 15:47:42 +0000 2017
1423115,@450704 Let's check it out! If the PS4 is having problems reading discs check out the next article: https://t.co/pOf68PqSef,1423116,Every time I put my Call of duty black ops 3 disc in to my playstation it says the disc is unreadable but the disc of fine,@AskPlayStation Every time I put my Call of duty black ops 3 disc in to my playstation it says the disc is unreadable but the disc of fine,Customer: @AskPlayStation Every time I put my Call of duty black ops 3 disc in to my playstation it says the disc is unreadable but the disc of fine,2,Mon Oct 16 17:48:22 +0000 2017
700192,@287077 Strange! Please go to Safe Mode and select Restore Default Settings. Steps here:  https://t.co/OOaq76kzAA,700194,why can't i see all open parties in my chat menu?,@AskPlayStation why can't i see all open parties in my chat menu?,Customer: @AskPlayStation why can't i see all open parties in my chat menu?,2,Thu Nov 23 16:08:08 +0000 2017
1558463,@481672 Hi Louie. We'd be happy to look into that with you. Please check this article to get further information: https://t.co/mDD6URYq5z,1558466,hi I need help redeeming the code for the Last Guardian Collector's Edition.,@AskPlayStation hi I need help redeeming the code for the Last Guardian Collector's Edition.,Customer: @AskPlayStation hi I need help redeeming the code for the Last Guardian Collector's Edition.,2,Tue Oct 17 04:01:00 +0000 2017
513758,@238257 Sorry for the delay! Please try the following steps related to the error code C-82E10193: https://t.co/X33Cfeh3mW,513759,when I try to sign in on my PlayStation app I get this error code c-82e10193 and on my browser it says connection to server timed out but I can sign in fine on my system what's going on???,@AskPlayStation when I try to sign in on my PlayStation app I get this error code c-82e10193 and on my browser it says connection to server timed out but I can sign in fine on my system what's going on???,Customer: @AskPlayStation when I try to sign in on my PlayStation app I get this error code c-82e10193 and on my browser it says connection to server timed out but I can sign in fine on my system what's going on???,2,Fri Dec 01 23:45:13 +0000 2017
